Date,ADM.L,AGK.L,ASCL.L,AV.L,AZN.L,BA.L,BARC.L,BRBY.L,CUK.L,DGE.L,FUTR.L,GSK.L,IAG.L,IHG.L,ITRK.L,JD.L,JMAT.L,LAND.L,LGEN.L,LLOY.L,MKS.L,MRO.L,NXT.L,PFC.L,PPH.L,RDSA.L,SNN.L,STAN.L,TIFS.L,UU.L,VOD.L,WEIR.L,WJG.L,XPP.L
2016-03-16,,904.18798828125,230.57461547851562,-614.8980712890625,3500.177734375,429.266845703125,150.36557006835938,1224.307861328125,12946.0,1743.624267578125,113.37452697753906,1164.26220703125,441.70947265625,3442.02490234375,2895.520263671875,,2300.052734375,963.1799926757812,184.67056274414062,57.240360260009766,328.2848815917969,58.63261795043945,5897.78369140625,-1033.3289794921875,680.34228515625,1344.064697265625,335.8124694824219,433.1617736816406,,747.103759765625,171.2140350341797,917.3982543945312,,1411.182861328125
2016-03-17,,942.1566772460938,219.85574340820312,-616.80810546875,3449.0517578125,432.68731689453125,147.2482452392578,1211.6114501953125,12991.0,1720.741943359375,112.48649597167969,1153.9554443359375,438.5259704589844,3386.82373046875,2910.4892578125,,2318.13525390625,971.2891235351562,187.42332458496094,57.66472625732422,328.60479736328125,60.272216796875,5814.408203125,-1059.82470703125,680.34228515625,1364.97314453125,325.8676452636719,435.7723388671875,,753.733642578125,170.7864990234375,968.41455078125,,1420.0582275390625
2016-03-18,,967.7635498046875,221.5231170654297,-619.354736328125,3399.67333984375,425.0767822265625,148.71524047851562,1227.935546875,13012.0,1710.216064453125,111.30245208740234,1141.99951171875,449.66827392578125,3430.98828125,2948.846435546875,,2348.874755859375,986.6033325195312,189.70419311523438,58.16398239135742,333.8042907714844,57.061161041259766,5823.1845703125,-1041.7850341796875,692.6294555664062,1339.3306884765625,323.7861022949219,468.8551940917969,,758.7060546875,168.95970153808594,1003.3204956054688,,1426.270751953125
2016-03-21,,944.8057250976562,221.0467071533203,-605.0933837890625,3409.723876953125,425.5043640136719,147.15655517578125,1218.866455078125,12983.0,1709.3009033203125,111.30245208740234,1141.5872802734375,444.0970153808594,3453.061767578125,2912.3603515625,,2349.778564453125,989.306396484375,189.31092834472656,58.07246017456055,329.7247619628906,57.41615295410156,5827.5732421875,-1037.275146484375,716.7485961914062,1339.3306884765625,319.1606140136719,463.7764892578125,,763.678466796875,168.64874267578125,1008.6905517578125,,1412.9581298828125
2016-03-22,,945.6886596679688,222.95228576660156,-605.7300415039062,3421.522216796875,426.53045654296875,144.1309051513672,1219.7734375,13000.0,1717.080810546875,113.67146301269531,1151.893798828125,437.3321838378906,3396.64208984375,2924.5224609375,,2419.394775390625,973.0879516601562,188.05252075195312,57.71465301513672,326.5250549316406,57.60261917114258,5788.0791015625,-1051.932373046875,726.3052978515625,1342.881103515625,321.9359436035156,469.6146240234375,,756.6342163085938,169.5815887451172,1015.8507690429688,,1402.3072509765625
2016-03-23,,934.2096557617188,222.95228576660156,-601.5279541015625,3453.858154296875,432.68731689453125,143.44326782226562,1239.7252197265625,13010.5,1729.89501953125,114.85550689697266,1151.48193359375,441.31158447265625,3427.306884765625,2939.490966796875,,2445.6142578125,972.1845092773438,188.13116455078125,57.33189010620117,330.20465087890625,58.26149368286133,5845.12646484375,-1027.691650390625,728.1255493164062,1338.147216796875,325.17376708984375,453.3817443847656,,764.921630859375,171.60272216796875,996.1603393554688,-109.31873321533203,1428.9334716796875
2016-03-24,,914.7838134765625,222.95228576660156,-580.1358032226562,3414.530517578125,426.2739562988281,139.91334533691406,1197.1011962890625,12838.5,1710.6737060546875,111.30245208740234,1145.7100830078125,431.36309814453125,3397.869384765625,2920.7802734375,,2431.148193359375,956.8701171875,181.76051330566406,56.62459945678711,313.9664001464844,58.345760345458984,4963.09033203125,-1001.1959228515625,728.1255493164062,1323.156005859375,332.3433532714844,418.2104797363281,,761.606689453125,169.73704528808594,975.5747680664062,-109.5893325805664,1414.7327880859375
2016-03-29,,937.74169921875,223.42869567871094,-581.5364990234375,3421.085205078125,433.54241943359375,138.44635009765625,1196.1942138671875,12789.0,1717.080810546875,110.71043395996094,1147.7713623046875,438.9239196777344,3402.76953125,2967.55712890625,,2427.53173828125,973.0879516601562,182.9402618408203,56.58299255371094,323.56536865234375,59.76482391357422,4945.5380859375,-980.9014892578125,732.6764526367188,1301.8531494140625,341.3630676269531,417.166259765625,,763.2642211914062,169.348388671875,961.2543334960938,-109.31873321533203,1446.684326171875
2016-03-30,,958.0506591796875,219.14114379882812,-585.738525390625,3421.958984375,437.81793212890625,139.0423126220703,1242.4459228515625,13024.0,1735.386474609375,108.93437957763672,1164.26220703125,442.50537109375,3462.88037109375,2975.9775390625,,2470.025390625,981.1974487304688,185.14247131347656,56.41657257080078,324.2852783203125,62.38422393798828,4879.71533203125,-1033.3289794921875,739.5025024414062,1346.4317626953125,356.1647644042969,448.16064453125,,770.3082885742188,172.96310424804688,989.89501953125,-110.1305160522461,1411.182861328125
2016-03-31,,950.9866333007812,219.14114379882812,-580.7724609375,3410.59765625,435.2526550292969,137.52947998046875,1237.9114990234375,12958.0,1722.1148681640625,111.30245208740234,1164.26220703125,440.5156555175781,3562.3388671875,2962.8798828125,,2480.874267578125,992.0093383789062,184.98516845703125,56.599632263183594,324.9252624511719,60.23815155029297,4739.291015625,-1038.402587890625,739.5025024414062,1328.678955078125,359.1712951660156,448.5877685546875,,764.921630859375,171.95252990722656,991.68505859375,-110.4011001586914,1420.0582275390625
2016-04-01,,950.9866333007812,219.26025390625,-571.6043701171875,3436.81640625,428.83929443359375,137.52947998046875,1203.449462890625,12891.5,1726.6912841796875,112.48649597167969,1166.323486328125,439.32183837890625,3556.1318359375,2965.6865234375,,2459.175537109375,982.1011962890625,181.76051330566406,56.5413818359375,325.80511474609375,60.33944320678711,4778.78515625,-987.1025390625,739.5025024414062,1316.05517578125,373.2791442871094,430.8360595703125,,746.6893310546875,171.17515563964844,963.9393310546875,-110.9422836303711,1412.9581298828125
2016-04-04,,937.74169921875,219.37933349609375,-565.6195678710938,3470.463623046875,428.83929443359375,137.75869750976562,1188.0322265625,12932.0,1732.18310546875,111.30245208740234,1177.0428466796875,442.9032897949219,3541.243408203125,2986.268798828125,,2447.422607421875,988.4024658203125,182.23240661621094,56.849266052246094,328.2848815917969,60.20408248901367,4660.302734375,-978.0828247070312,734.9517211914062,1323.550537109375,379.29229736328125,429.1273193359375,,756.6342163085938,170.7864990234375,963.0443725585938,-110.4011001586914,1444.9093017578125
2016-04-05,,924.4967651367188,228.6690216064453,-562.0542602539062,3452.984375,421.1432800292969,134.41217041015625,1159.9185791015625,12797.0,1720.741943359375,111.30245208740234,1170.0340576171875,436.9342041015625,3531.311767578125,2990.9462890625,,2423.011474609375,992.0093383789062,180.18751525878906,55.700958251953125,327.0050354003906,59.27537155151367,4607.64453125,-962.2981567382812,728.1255493164062,1297.1190185546875,370.50384521484375,410.758544921875,,751.2474365234375,168.02684020996094,915.608154296875,-113.648193359375,1420.0582275390625
2016-04-06,,925.3797607421875,225.81065368652344,-562.8182373046875,3607.236572265625,422.25494384765625,137.1168975830078,1170.801025390625,12920.0,1744.0819091796875,111.30245208740234,1205.077392578125,425.79205322265625,3584.66650390625,3020.8837890625,,2415.778564453125,1006.4283447265625,182.8616180419922,56.649559020996094,336.2840270996094,59.98445510864258,4748.0673828125,-978.646484375,728.1255493164062,1312.110107421875,383.68658447265625,411.66033935546875,,770.3082885742188,170.8253631591797,905.7628784179688,-116.8952865600586,1446.684326171875
2016-04-07,,915.6668090820312,225.0960693359375,-554.9931640625,3642.1953125,420.3736877441406,134.87060546875,1172.614990234375,12876.0,1748.2005615234375,114.26348114013672,1215.79638671875,419.8229675292969,3528.8291015625,2990.9462890625,,2404.025146484375,999.2147827148438,178.92910766601562,55.15206527709961,346.3629455566406,59.86041259765625,4831.44482421875,-959.4794921875,728.1255493164062,1314.87158203125,387.61822509765625,411.802734375,,784.3968505859375,173.15744018554688,887.8624877929688,-115.81291198730469,1401.4200439453125
2016-04-08,,921.8477783203125,225.0960693359375,-563.8046264648438,3623.842041015625,425.931884765625,138.17129516601562,1175.335693359375,13023.5,1750.031005859375,108.93437957763672,1213.3228759765625,419.8229675292969,3538.7607421875,3021.8193359375,,2459.175537109375,1010.0265502929688,183.88406372070312,56.07098388671875,355.3219909667969,60.73992919921875,4844.60888671875,-976.9553833007812,728.1255493164062,1367.340087890625,392.93756103515625,421.0583190917969,,793.512939453125,176.8499298095703,943.3538818359375,-116.3541030883789,1399.6448974609375
2016-04-11,,913.9007568359375,226.76344299316406,-568.4076538085938,3552.614990234375,426.7015075683594,140.73851013183594,1176.242431640625,13042.0,1736.759521484375,108.93437957763672,1208.3753662109375,423.8023986816406,3558.61474609375,2958.2021484375,,2479.970703125,1010.9307250976562,184.19866943359375,55.74766159057617,354.6820068359375,61.24917221069336,4796.33837890625,-977.5191040039062,730.4010009765625,1366.551025390625,411.43963623046875,425.2352600097656,,794.3416137695312,175.17860412597656,939.773681640625,-118.51882934570312,1433.3712158203125
2016-04-12,,909.48583984375,225.0960693359375,-576.298583984375,3545.623291015625,428.83929443359375,142.70977783203125,1179.8701171875,13110.0,1742.7088623046875,108.04634857177734,1219.507080078125,423.00640869140625,3598.322265625,2946.975341796875,,2492.6279296875,1010.0265502929688,187.03005981445312,56.70061492919922,350.12255859375,61.54855728149414,4717.349609375,-991.048828125,730.4010009765625,1387.854248046875,405.6577453613281,446.83160400390625,,795.584716796875,176.0725555419922,964.83447265625,-118.24823760986328,1437.8092041015625
2016-04-13,,949.2207641601562,226.76344299316406,-589.58154296875,3582.7666015625,430.97705078125,152.9327850341797,1219.7734375,13354.5,1758.7264404296875,104.84962463378906,1227.75244140625,429.37347412109375,3615.693359375,2983.462158203125,,2554.107177734375,1037.960693359375,191.7490997314453,58.708614349365234,356.7618408203125,63.271217346191406,4717.349609375,-1013.5982666015625,730.4010009765625,1420.9923095703125,398.719482421875,494.3911437988281,,791.0267944335938,176.30575561523438,1003.3204956054688,-118.24823760986328,1424.495849609375
2016-04-14,,956.2845458984375,228.4308319091797,-587.8718872070312,3619.035400390625,436.5353698730469,154.94989013671875,1175.335693359375,13380.5,1765.591064453125,104.19822692871094,1238.471923828125,432.55694580078125,3633.064453125,2959.1376953125,,2592.079833984375,1019.943359375,190.9626007080078,58.53844451904297,356.84185791015625,65.04705047607422,4787.5615234375,-1009.6519165039062,739.617431640625,1434.0108642578125,398.3446044921875,490.40411376953125,,796.4134521484375,176.30575561523438,1011.3757934570312,-118.78942108154297,1456.447509765625
2016-04-15,,952.7527465820312,226.04885864257812,-579.718017578125,3623.842041015625,437.81793212890625,153.0244598388672,1154.47705078125,13350.0,1769.252197265625,105.08625030517578,1241.769775390625,424.99615478515625,3549.924072265625,2959.1376953125,,2587.559326171875,1000.118408203125,188.05252075195312,58.027931213378906,354.0421142578125,66.31269073486328,4783.17333984375,-999.5048217773438,739.617431640625,1431.249267578125,400.6877746582031,494.4861145019531,,796.4134521484375,178.59898376464844,1008.6905517578125,-118.78942108154297,1428.9334716796875
2016-04-18,,948.3377075195312,224.85787963867188,-572.6160278320312,3642.6318359375,436.10772705078125,153.7579803466797,1159.011474609375,13363.0,1760.5570068359375,106.56629943847656,1245.068359375,426.18994140625,3598.322265625,2967.55712890625,,2609.258056640625,988.4024658203125,188.9176483154297,58.240638732910156,353.962158203125,66.76970672607422,4765.6201171875,-995.5587158203125,741.9215698242188,1423.3592529296875,401.15643310546875,496.4795837402344,,795.17041015625,177.5106658935547,1006.9004516601562,-119.87176513671875,1420.94580078125
2016-04-19,,977.4763793945312,226.2870635986328,-579.4548950195312,3635.639892578125,442.5211486816406,153.8496551513672,1171.7081298828125,13492.0,1781.608642578125,104.19822692871094,1237.647216796875,423.00640869140625,3595.83984375,3021.8193359375,,2627.340087890625,994.71240234375,191.67042541503906,57.73013687133789,347.80279541015625,68.17620086669922,4774.396484375,-1037.275146484375,739.617431640625,1420.5975341796875,401.859375,514.421142578125,,791.8553466796875,180.6201171875,1070.447021484375,-119.60118865966797,1431.59619140625
2016-04-20,,1011.0302734375,227.71624755859375,-582.3482055664062,3619.035400390625,436.5353698730469,156.921142578125,1163.546142578125,13519.5,1782.981689453125,105.38225555419922,1233.1119384765625,424.99615478515625,3566.0537109375,3092.9208984375,,2621.01123046875,1003.7252807617188,193.00750732421875,57.653564453125,350.6824645996094,68.24614715576172,4712.9619140625,-1029.3829345703125,748.833740234375,1430.4603271484375,400.922119140625,530.654052734375,,781.9107055664062,180.81448364257812,1078.5023193359375,-119.3305892944336,1442.2464599609375
2016-04-21,,1017.0753784179688,227.71624755859375,-583.6633911132812,3633.892578125,437.0612487792969,157.65464782714844,1146.31494140625,13469.0,1755.9805908203125,104.19822692871094,1239.7083740234375,420.220947265625,3523.87255859375,3101.341064453125,,2657.175537109375,998.319091796875,193.95126342773438,58.45335388183594,347.56280517578125,68.89716339111328,4620.80859375,-1050.92578125,748.833740234375,1445.8458251953125,400.2191162109375,528.0910034179688,,767.8221435546875,179.8427734375,1107.14306640625,-119.06000518798828,1482.185791015625
2016-04-22,,998.2406005859375,228.6690216064453,-579.58642578125,3597.623779296875,428.99676513671875,157.24205017089844,1131.8045654296875,13284.0,1732.18310546875,101.23812866210938,1224.454345703125,419.0270690917969,3459.344970703125,3076.081298828125,,2617.39501953125,967.6822509765625,192.37828063964844,57.857765197753906,342.3633728027344,67.6837387084961,4528.65576171875,-1014.2047119140625,748.833740234375,1431.249267578125,400.6877746582031,527.99609375,,759.1204223632812,177.27748107910156,1085.66259765625,-119.06000518798828,1433.3712158203125
2016-04-25,,960.5711059570312,227.71624755859375,-572.2216186523438,3569.2197265625,429.4350280761719,156.1876678466797,1119.108154296875,13192.0,1731.2677001953125,98.87004852294922,1215.79638671875,419.8229675292969,3437.017333984375,3111.6318359375,,2595.6962890625,986.6033325195312,191.1985321044922,57.508914947509766,346.282958984375,68.19391632080078,4519.87939453125,-1009.5416870117188,748.833740234375,1388.64306640625,403.0309753417969,494.20123291015625,,765.3359985351562,176.73333740234375,1062.3917236328125,-119.06000518798828,1486.623291015625
2016-04-26,,953.3961181640625,228.6690216064453,-575.6409912109375,3494.93408203125,424.5262145996094,159.4883575439453,1097.3427734375,13246.0,1721.1995849609375,96.62074279785156,1202.603759765625,426.18994140625,3443.215087890625,3106.954345703125,,2614.682373046875,1014.5374145507812,189.31092834472656,59.55946350097656,346.6029052734375,66.8051528930664,4497.9384765625,-995.552734375,748.833740234375,1393.377197265625,400.2191162109375,542.4253540039062,,777.7669677734375,176.22804260253906,1035.541259765625,-119.06000518798828,1455.5594482421875
2016-04-27,,969.5402221679688,225.0960693359375,-575.1148071289062,3492.749267578125,427.8572082519531,160.2677001953125,1097.3427734375,13299.5,1714.3349609375,100.64610290527344,1227.340087890625,441.70947265625,3435.776123046875,3088.243408203125,,2625.531982421875,1030.7557373046875,186.951416015625,58.921329498291016,350.2025451660156,66.29496765136719,4484.77294921875,-1006.6273803710938,748.833740234375,1428.0931396484375,400.2191162109375,536.349853515625,,780.6675415039062,174.78993225097656,1007.79541015625,-115.00115203857422,1486.623291015625
2016-04-28,,1000.034423828125,221.99952697753906,-574.8519287109375,3460.4130859375,424.26324462890625,159.9009552001953,1100.0633544921875,13313.0,1717.53857421875,100.64610290527344,1227.75244140625,438.5259704589844,3455.630126953125,3082.62939453125,,2621.915771484375,1027.1485595703125,186.49993896484375,57.95136260986328,345.88299560546875,66.2418212890625,4519.87939453125,-1004.2957763671875,737.313232421875,1430.0660400390625,414.27838134765625,541.6658325195312,,776.938232421875,174.05140686035156,1114.36279296875,-115.54232025146484,1486.623291015625
2016-04-29,,974.921630859375,215.3300018310547,-568.670654296875,3432.8837890625,418.39019775390625,157.24205017089844,1078.2978515625,13187.0,1689.6221923828125,101.83013916015625,1203.0159912109375,417.8332824707031,3386.13671875,3047.078857421875,,2610.162353515625,1019.943359375,183.13441467285156,57.06648635864258,338.76373291015625,65.62718200683594,4462.83251953125,-985.060791015625,748.833740234375,1404.02880859375,413.575439453125,524.1039428710938,,778.595703125,170.39781188964844,1102.419677734375,-115.81291198730469,1491.06103515625
2016-05-03,,972.2308349609375,220.80853271484375,-568.4076538085938,3418.463623046875,417.42596435546875,151.05320739746094,1074.67041015625,13042.5,1702.8939208984375,103.7249755859375,1213.3228759765625,405.8951721191406,3342.713623046875,3079.8232421875,,2621.915771484375,1021.7428588867188,180.01513671875,55.807212829589844,335.96405029296875,66.17186737060547,4368.92431640625,-953.0027465820312,748.833740234375,1384.6981201171875,403.2652893066406,493.9164733886719,,782.3250122070312,171.447265625,1046.3802490234375,-115.54232025146484,1473.3101806640625
2016-05-04,,971.3338623046875,223.90509033203125,-570.5119018554688,3349.42138671875,419.44207763671875,148.9444580078125,1069.2288818359375,12857.0,1697.85986328125,106.56629943847656,1196.419677734375,407.8848876953125,3352.635986328125,3087.307373046875,,2604.737548828125,1020.8388671875,179.7688751220703,55.12653732299805,330.36468505859375,65.50405883789062,4519.87939453125,-950.671142578125,714.272216796875,1349.587646484375,403.0309753417969,482.0503234863281,,777.7669677734375,169.4261016845703,1027.0877685546875,-116.08350372314453,1452.009521484375
2016-05-05,,956.983642578125,225.0960693359375,-562.8839721679688,3329.320068359375,421.2828674316406,147.5691375732422,1068.3221435546875,12884.5,1714.3349609375,103.7249755859375,1195.1824951171875,405.8951721191406,3345.196533203125,3088.243408203125,,2581.23095703125,1028.9478759765625,178.78387451171875,54.52244186401367,331.00457763671875,65.7325668334961,4633.9736328125,-961.1629638671875,714.272216796875,1362.211669921875,403.0309753417969,481.2908935546875,,779.010009765625,170.51441955566406,1044.54296875,-116.08350372314453,1459.1097412109375
2016-05-06,,944.4271240234375,226.76344299316406,-560.3851928710938,3319.70703125,428.6461486816406,148.5318603515625,1083.7392578125,12921.5,1713.4195556640625,101.23812866210938,1187.349365234375,404.3034362792969,3327.82568359375,3074.209716796875,,2605.641357421875,1044.2705078125,177.14212036132812,55.31373596191406,331.00457763671875,66.92733001708984,4620.80859375,-954.7513427734375,714.272216796875,1374.8359375,400.4534606933594,473.1744689941406,,780.6675415039062,170.04798889160156,1036.2747802734375,-116.08350372314453,1491.06103515625
2016-05-09,,928.2830810546875,227.71624755859375,-560.7797241210938,3447.30419921875,430.4869384765625,145.27699279785156,1066.50830078125,12891.0,1733.5560302734375,103.606201171875,1207.9632568359375,408.6807556152344,2791.797119140625,3052.692626953125,,2574.902099609375,1060.4886474609375,179.1942901611328,54.76918411254883,334.9241943359375,67.12133026123047,4673.466796875,-932.6019897460938,714.272216796875,1343.6700439453125,403.0309753417969,453.1444396972656,,781.9107055664062,170.1645965576172,1010.5516357421875,-117.1658706665039,1473.3101806640625
2016-05-10,,944.4271240234375,226.52523803710938,-562.2265014648438,3432.8837890625,430.3116455078125,149.7238006591797,1073.7633056640625,12962.0,1729.437255859375,103.606201171875,1216.208740234375,412.66009521484375,2838.333251953125,3064.8544921875,,2593.887939453125,1062.2879638671875,179.1121826171875,55.662574768066406,334.76422119140625,67.61380004882812,4673.466796875,-955.9171752929688,714.272216796875,1356.6885986328125,403.2652893066406,470.8012390136719,,791.4409790039062,172.5355682373047,1024.3319091796875,-117.70706176757812,1464.4349365234375
2016-05-11,,946.220947265625,224.85787963867188,-556.9657592773438,3436.81640625,429.8733215332031,149.9988250732422,1060.159912109375,12995.0,1725.7760009765625,103.66558837890625,1216.208740234375,412.66009521484375,2801.108154296875,3129.4072265625,,2602.92919921875,1037.056884765625,178.1271514892578,55.89230728149414,334.3642272949219,68.58004760742188,4682.244140625,-958.8314208984375,723.4886474609375,1368.5234375,403.4996337890625,472.0827941894531,,785.2255859375,172.80763244628906,1028.006591796875,-117.70706176757812,1504.3741455078125
2016-05-12,,924.695556640625,221.99952697753906,-546.3131713867188,3390.933837890625,427.5942077636719,149.31118774414062,1033.860107421875,12877.0,1719.826416015625,104.19822692871094,1203.6790771484375,410.2725524902344,2758.710693359375,3111.6318359375,,2588.463623046875,1028.0523681640625,175.74667358398438,55.2286491394043,339.3236999511719,67.64830017089844,4607.64453125,-946.591064453125,730.4010009765625,1360.239013671875,403.96826171875,465.2478942871094,,789.3692626953125,173.15744018554688,1033.5185546875,-117.97764587402344,1495.498779296875
2016-05-13,,910.34521484375,219.37933349609375,-549.3380737304688,3443.37109375,427.5942077636719,151.60336303710938,1032.953125,12944.0,1733.5560302734375,104.19822692871094,1213.702880859375,405.0993347167969,2724.589111328125,3113.5029296875,,2594.79248046875,1031.650634765625,176.8137664794922,56.49641418457031,341.2434997558594,67.71918487548828,4695.408203125,-940.179443359375,730.4010009765625,1361.817138671875,409.35760498046875,480.8162536621094,,793.512939453125,174.51783752441406,1028.925048828125,-117.97764587402344,1485.7359619140625
2016-05-16,,924.695556640625,219.37933349609375,-551.3107299804688,3421.522216796875,429.6103820800781,149.9071502685547,1036.5806884765625,12984.0,1728.979736328125,103.606201171875,1211.197021484375,406.6910400390625,2709.080322265625,3133.1494140625,,2614.682373046875,1026.244873046875,177.9629669189453,56.72613525390625,340.2035827636719,69.58267974853516,4695.408203125,-949.5054931640625,728.0968017578125,1376.808349609375,405.8428039550781,481.2908935546875,,788.9549560546875,173.8570556640625,1052.8109130859375,-117.97764587402344,1508.811767578125
2016-05-17,,975.8184814453125,221.0467071533203,-553.8095092773438,3435.068359375,426.27935791015625,150.59478759765625,1036.5806884765625,13006.0,1698.775146484375,105.38225555419922,1206.18505859375,412.66009521484375,2703.907470703125,3131.2783203125,,2637.285400390625,1046.9735107421875,180.75392150878906,57.24515151977539,343.7232360839844,69.51180267333984,4704.18505859375,-953.0027465820312,728.0968017578125,1382.3311767578125,404.43695068359375,491.4483642578125,,787.29736328125,176.4612579345703,1110.6878662109375,-117.97764587402344,1526.5626220703125
2016-05-18,,1002.7251586914062,214.377197265625,-569.98583984375,3408.849853515625,422.2471008300781,156.23350524902344,1008.4671630859375,13015.5,1687.3338623046875,104.19822692871094,1200.7557373046875,419.425048828125,2701.83837890625,3120.9873046875,,2653.559326171875,1039.7601318359375,183.38067626953125,59.134037017822266,353.6421813964844,69.77574157714844,4739.291015625,-946.591064453125,728.0968017578125,1367.340087890625,407.0144348144531,493.6316833496094,,786.0543212890625,178.52127075195312,1103.3387451171875,-117.97764587402344,1504.3741455078125
2016-05-19,,994.6531372070312,218.42657470703125,-559.7276611328125,3331.50537109375,418.9161071777344,156.46270751953125,978.5394897460938,12824.5,1663.9942626953125,105.38225555419922,1175.696533203125,409.87457275390625,2610.84521484375,3077.775634765625,,2617.39501953125,1030.7557373046875,181.082275390625,58.77667999267578,351.4023742675781,68.40469360351562,4677.85595703125,-933.7678833007812,732.705078125,1325.5,420.1363220214844,485.8475036621094,,772.7945556640625,175.2174530029297,1096.9078369140625,-117.97764587402344,1473.3101806640625
2016-05-20,,1028.7349853515625,218.18836975097656,-574.1943359375,3403.606201171875,423.8249816894531,161.2304229736328,993.0496215820312,13006.0,1682.2996826171875,103.66558837890625,1199.502685546875,411.0683898925781,2648.070068359375,3112.76123046875,,2599.312255859375,1058.6815185546875,185.0223846435547,59.848758697509766,355.7219543457031,68.61549377441406,4691.02001953125,-926.7733764648438,732.705078125,1351.23779296875,408.1860046386719,499.517333984375,,791.4409790039062,178.0937042236328,1129.061767578125,-117.97764587402344,1471.5352783203125
2016-05-23,,1037.7039794921875,222.95228576660156,-569.3283081054688,3408.849853515625,420.4939880371094,161.09288024902344,991.2360229492188,13005.0,1680.01171875,104.79024505615234,1201.17333984375,415.8435974121094,2671.855224609375,3111.815185546875,,2595.6962890625,1069.4932861328125,184.6940460205078,59.74665832519531,352.8422546386719,68.70317077636719,4739.291015625,-927.3560791015625,732.705078125,1334.3475341796875,405.37420654296875,497.9035339355469,,792.269775390625,175.5672607421875,1152.0289306640625,-121.22472381591797,1455.5594482421875
2016-05-24,,1043.085205078125,218.18836975097656,-591.5542602539062,3459.5390625,423.29901123046875,166.3190155029297,996.6774291992188,13170.0,1700.6055908203125,105.97428131103516,1206.6026611328125,423.00640869140625,2707.01123046875,3117.489013671875,,2583.942626953125,1083.0084228515625,194.1339874267578,61.6185188293457,355.7219543457031,67.92996978759766,4835.8330078125,-915.1157836914062,732.705078125,1331.1302490234375,400.4534606933594,508.8203430175781,,803.4577026367188,176.22804260253906,1133.655029296875,-121.22472381591797,1451.1220703125
2016-05-25,,1027.8380126953125,214.377197265625,-599.1821899414062,3508.480224609375,421.808837890625,170.30735778808594,984.8877563476562,13245.0,1705.1820068359375,103.25080108642578,1214.5382080078125,438.5259704589844,2724.589111328125,2942.5615234375,,2568.57275390625,1063.19189453125,196.5965576171875,62.74164581298828,319.48577880859375,68.17620086669922,4770.00830078125,-919.7787475585938,732.705078125,1355.2596435546875,403.73394775390625,526.4771728515625,,799.7283935546875,177.97708129882812,1136.4112548828125,-122.0365219116211,1451.1220703125
2016-05-26,,1029.6318359375,217.23558044433594,-594.1845703125,3505.8583984375,422.7730712890625,169.43634033203125,981.2601928710938,13256.0,1708.8431396484375,100.64610290527344,1217.044189453125,433.3528137207031,2727.692626953125,2978.492431640625,,2600.217041015625,1071.3006591796875,195.85780334472656,61.95035171508789,312.44659423828125,66.98049926757812,4778.78515625,-913.3671264648438,732.705078125,1353.2486572265625,406.31146240234375,521.3510131835938,,791.4409790039062,180.38693237304688,1117.1187744140625,-121.76592254638672,1437.8092041015625
2016-05-27,,1017.9723510742188,220.09393310546875,-599.3137817382812,3515.471923828125,423.3866882324219,170.71994018554688,994.8636474609375,13248.0,1723.4876708984375,104.19822692871094,1213.28515625,432.9549255371094,2761.814208984375,2978.492431640625,,2606.545654296875,1070.3973388671875,197.00698852539062,61.64404296875,309.24688720703125,66.85739135742188,4857.7734375,-914.5328979492188,732.705078125,1347.21630859375,412.16943359375,515.2755126953125,,804.7008056640625,180.81448364257812,1113.444091796875,-122.57769012451172,1464.4349365234375
2016-05-31,,1008.1064453125,224.38148498535156,-591.5542602539062,3520.27880859375,423.9126281738281,167.23585510253906,974.005126953125,13177.5,1712.0467529296875,105.38225555419922,1207.0205078125,426.18994140625,2751.468994140625,2966.20068359375,,2607.44970703125,1050.5718994140625,196.51446533203125,61.278175354003906,303.72747802734375,67.56061553955078,4774.396484375,-906.9555053710938,732.705078125,1333.1409912109375,403.96826171875,502.4601135253906,,803.8720092773438,179.45408630371094,1101.501220703125,-123.66006469726562,1392.5443115234375
2016-06-01,,1004.5189208984375,224.14328002929688,-583.5319213867188,3509.3544921875,427.7695617675781,164.9895477294922,970.3773193359375,13075.0,1706.097412109375,105.38225555419922,1209.108642578125,418.2312316894531,2714.253173828125,2983.219970703125,,2555.915283203125,1031.650634765625,193.55935668945312,60.699607849121094,296.688232421875,69.26557159423828,4647.13818359375,-905.7897338867188,732.705078125,1339.9776611328125,403.0309753417969,495.8150634765625,,791.4409790039062,178.40464782714844,1076.69677734375,-124.4718246459961,1446.684326171875
2016-06-02,,1023.3536376953125,232.24197387695312,-583.4003295898438,3532.513916015625,431.97711181640625,165.40211486816406,974.9119262695312,13105.0,1694.65625,107.7503433227539,1206.6026611328125,423.4044189453125,2727.692626953125,2984.165771484375,,2707.8056640625,1034.3538818359375,193.47726440429688,60.01041030883789,294.704833984375,68.87943267822266,4726.1259765625,-898.2123413085938,728.0968017578125,1335.9561767578125,410.06060791015625,506.63702392578125,,783.9824829101562,177.8605194091797,1078.533935546875,-123.9306411743164,1464.4349365234375
